CUST_CODE,CUST_TYPE,CUST_NAME,SH_NAME,GROUP_CODE,ADDR1,ADDR2,ADDR3,CITY,STATE_CODE,PIN,COUNT_CODE,STAN_CODE,TELE1,TELE2,TELE3,TELE_EXT,FAX,MODEM,CUST_CODE__BIL,BUSINESS,CREDIT_PRD,CREDIT_LMT,CHQ_NAME,CURR_CODE,PRICE_LIST,TAX_CLASS,ACCT_CODE__AR,CCTR_CODE__AR,TAX_CHAP,CR_TERM,TRAN_CODE,SALES_PERS,CEO,CEO_PFX,CONT_PERS,CONT_PFX,CONT_DEPT,CONT_PERS_TELE1,CONT_PERS_TELE2,CONT_PERS_FAX,CONT_PERS_ALT,CONT_PFX_ALT,CONT_DEPT_ALT,TELE_EXT_ALT,CONT_PERS_ALT_TELE1,CONT_PERS_ALT_TELE2,CONT_PERS_ALT_FAX,TAX_REG_1,TAX_REG_2,TAX_REG_3,WORK_ADDR1,WORK_ADDR2,WORK_ADDR3,WORK_CITY,WORK_PIN,WORK_TELE1,WORK_TELE2,WORK_FAX,EMAIL_ADDR,EDI_ADDR,CHANNEL_PARTNER,SITE_CODE,DIS_LINK,FIN_LINK,BLACK_LISTED,BLACK_LISTED_DATE,CONTACT_CODE,DRUG_LIC_NO,BANK_CODE,BANK_NAME,TRANS_MODE,RCP_MODE,IGNORE_CREDIT,CHG_DATE,CHG_USER,CHG_TERM,PENDING_ORDER,SITE_CODE__RCP,DRUG_LIC_NO_1,DRUG_LIC_NO_2,CST_NO,LST_NO,ECC_NO,ADD_DATE,ADD_USER,ADD_TERM,IGNORE_DAYS,ROUND,ROUND_TO,BANK_ADDR1,BANK_ADDR2,SALES_PERS__1,SALES_PERS__2,EXCISE_REF,CONSUME_FC,PRICE_LIST__DISC,DISC_PERC,LOCATED_AT,STOP_BUSINESS,MARKET_REG,SALES_OPTION,DLV_TERM,HOLD_SHIPMENT,REPL_FACTOR,REPL_OPT,COMM_PERC__BASE,ACCT_CODE__ADV,CCTR_CODE__ADV,LOCALITY_CODE,SPLIT_FACTOR,BANK_ACCT,SITE_CODE__PLUS,SITE_CODE__PBUS,LOC_GROUP,BUSINESS_START_DT,TAX_REG_ST,CUSTOMER_REF,CUST_ANAL,PART_QTY,SER_TAX_REG,ORDER_TYPE,MEMBER_CODE,PRICE_LIST__CLG,REPL_DLV_SCH,TERR_CODE,FRT_TERM,DRUG_LICNO_UPTO,DRUG_LICNO1_UPTO,DRUG_LICNO2_UPTO,AGREEMENT_NO,AGREEMENT_DATE,MIN_INV_AMT,CURR_CODE__FRT,CURR_CODE__INS,COMM_TABLE__1,COMM_TABLE__2,COMM_TABLE__3,EXCISE_REF1,EXCISE_REF2,EXCISE_REF3,REAS_CODE__BKLIST,ADHOC_REPL,ADHOC_REPL_PERC,UDF_NUM1,ADDL_LIC_NO,ADDL_LIC_UPTO,FULL_NAME,CUST_CATEGORY,FMT_CODE__SHIPPER,FMT_CODE__INNER,FMT_CODE__PALLET,UNIFORM_CODE,CR_TERM__NP,LOSS_PERC,TERM_TABLE__NO,LST_NO_DATE,CST_NO_DATE,ECC_NO_DATE,TAX_REG_1_DATE,TAX_REG_2_DATE,TAX_REG_3_DATE,TAX_REG_ST_DATE,SER_TAX_REG_DATE,UDF_STR1,CUST_COMM__GRP,AUTO_DEBIT__NOTE,SHIPMENT_LEAD__TIME,RATE_ROUND,RATE_ROUND_TO,MASTER_PACK,PD_GROUP,CANCEL_BO,CUST_CODE__PD,CUST_CODE__DISC,MIN_SHELF_LIFE,SINGLE_LOT,SGROUP_CODE,OLD_CUST_REF,CUST_CODE__AR,OLD_CORP_PARENT,STORE_NUMBER,AUTO_DEBIT_NOTE,CUST_TRAN_TYPE,ITA_REG_NO,ENG_NAME,BRACKET_GRP,CUST_DIS,ASN_REQD,RETURN_ALLOWED,WAVE_TYPE,SITE_CODE__PAY,SHIP_CONS_GRP,PROS_CUST_CODE,PAN_NO,TAN_NO,EDI_REQD,REGISTR_1,REGISTR_2,REGISTR_3,REGISTR_4,REGISTR_5,AVAILABLE_YN,EMP_CODE__ORD,EMP_CODE__ORD1,EDI_STAT,TNT_OPTION,AUTO_STK_ALLOC,EMAIL_NOTIFY,SMS_NOTIFY,COMM_TABLE,DISC_LIST,CUST_LANGUAGE,CONT_PERS_ALT1,CONT_PERS_ALT2,CONT_PERS_ALT3,CONT_PFX_ALT1,CONT_PFX_ALT2,CONT_PFX_ALT3,CUST_PRIORITY,POB_TAX_REG,MOBILE_NO_TAX_REG,EMAIL_ID_TAX_REG,DLV_GEO_POS,TAX_REG_4,TAX_REG_4_DATE,CUST_CODE__DLV,EINV_REQD,AUTO_ADJ_METHOD,ACQ_CHANNEL,ACQ_CHANNEL_NAME,CUST_STATUS,STATUS_DATE,TAX_ENV
CM0004    ,S,VIVA  PHARMA,VIVA  PHARMA,CM0004    ,M.G. ROAD,CITY CENTER,"NEAR BSK 5TH STAGE, SUBRAMANYAPURA.",BANGALORE,KA   ,560061,IND  ,KA014,,,,,,,CM0004    ,,30,9999999,VIVA  PHARMA,INR  ,OTPTS,REG  ,21300001,0,,CD030,BL00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,12345678901234A,,,,,,,,,,,,,S0005,N,N,N,,9999999999,,,,R,Q,1,3-28-2019 3:33 PM,ADMIN3    ,SYSTEM,N,S0005,DL/001/01,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,07-03-2018,,,,2,,LOC,,ALMRP,,125,,,6-20-2022,6-20-2022,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAA12345OM,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CM0005    ,S,RGN  PHARMA,RGN  PHARMA,CM0005    ,M.G. ROAD,CITY CENTER,"MADIPPKKAM,MADURA PUZHUTHIVAKKAM",CHENNAI,TN   ,600091,IND  ,TN005,,,,,,,CM0005    ,,30,9999999,RGN  PHARMA,INR  ,TNPTS,REG  ,21300001,0,,CD030,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,12345678901234A,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,,R,Q,1,4-24-2019 9:51 AM,ADMIN2    ,SYSTEM,N,S0008,DL/001/01,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,07-06-2016,,,,2,,LOC,,ALMRP,,168,,3-21-2021,3-21-2021,3-21-2021,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAA12345OM,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CM0017    ,C,DR. BONNY MATHEW,DR. BONNY MATHEW,CM0017    ,K.V.M HOSPITAL & C.T SCAN CENTRE,CHARTHALA,,ALLEPPEY,KL   ,688524,IND  ,KL001,0478-2812228,9447511590,,,,,CM0017    ,,30,9999999,DR. BONNY MATHEW,INR  ,TNPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,PR002,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:34 PM,ADMIN3    ,SYSTEM,N,PR002,reg no 11018,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,9-23-2017,,,,2,,LOC,,ALMRP,,192,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CM0018    ,C,DR. DEENU CHACKO,DR. DEENU CHACKO,CM0018    ,"MALIKUDY PADAYATTIL HOUSE,",S VAZHAKULAM P.O..,ALUVA,ERNAKULAM,KL   ,683101,IND  ,KL162,,,,,,,CM0018    ,,30,9999999,DR. DEENU CHACKO,INR  ,TNPTR,REG  ,21300001,0,,CD030,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,PR002,N,N,N,,9999999999,,,AXIS BANK,R,Q,1,6-13-2019 1:34 PM,ADMIN3    ,SYSTEM,N,PR002,Reg No: 36090(TCMC),,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,07-05-2018,,,,2,,LOC,,ALMRP,,316,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CM0019    ,C,DR. HARI KUMAR RAVVA,DR. HARI KUMAR RAVVA,CM0019    ,"MBBS,DPM PSYCHIATRIST",KOUSALYA CLINIC VAIBHAV TIFFINS LANE,"CHAITANYA PURI, DILSUKHNAGAR",HYDERABAD,TS   ,500060,IND  ,TS018,,9885864182,,,,,CM0019    ,,30,9999999,DR. HARI KUMAR RAVVA,INR  ,TNPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,PR002,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:34 PM,ADMIN3    ,SYSTEM,N,PR002,,,, MCI NO 53918,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,5-23-2016,,,,2,,LOC,,ALMRP,,247,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CM0020    ,C,DR. K LOKESH KUMAR,DR. K LOKESH KUMAR,CM0020    ,DR. LOKESH KUMAR'S NEUROPSYCHIATRIC &,"DEADDICTION CLINIC,SRI SURYA TOWERS","BELOW SRI CHAITANYA JR. CLG,CHANDA NAGAR",HYDERABAD,TS   ,500050,IND  ,TS018,,,,,,,CM0020    ,,30,9999999,DR. K LOKESH KUMAR,INR  ,TNPTS,REG  ,21300001,0,,CD030,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,PR002,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:34 PM,ADMIN3    ,SYSTEM,N,PR002,Registration no.63825,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,1-19-2018,,,,2,,LOC,,ALMRP,,247,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0009    ,S,G.M.DRUGS DISTRIBUTORS,G.M.DRUGS DIST,AS0009    ,OPP ELEY CINIMA,JORHAT,,JORHAT,AS   ,785001,IND  ,AS057,3762932504,9854055497,,,,,AS0009    ,,30,9999999,G.M.DRUGS DISTRIBUTORS,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18AJZPG7341Q1Z5,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,UNION BANK OF INDIA,R,Q,1,06-08-2019 13:16,ADMIN3    ,SYSTEM,N,S0014,JHT 2340/20B,JHT 2341/21B,18289916578,18980110768,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,9-13-2018,,,,2,,LOC,,ALMRP,,222,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AJZPG7341Q,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0010    ,S,GITA DRUG,GITA DRUG,AS0010    ,M.G.ROAD,MANGALDAI,,MANGALDOI,AS   ,,IND  ,AS021,,9435385009,,,,,AS0010    ,,30,9999999,GITA DRUG,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,,R,Q,1,06-08-2019 13:17,ADMIN3    ,SYSTEM,N,S0014,DNG/5332,DNG/5333,18230121123,18230121123,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,150,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0011    ,S,HARALKA PHARMACEUTICALS,HARALKA PHARMA,AS0011    ,G.S.MODI ROAD,JYOTI NAGAR,,DIBRUGARH,AS   ,786001,IND  ,AS037,3732300959,,,,,,AS0011    ,,30,9999999,HARALKA PHARMACEUTICALS,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18AEVPA4763M1ZU,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,STATE BANK OF INDIA,R,Q,1,06-08-2019 13:17,ADMIN3    ,SYSTEM,N,S0014,DBR-2166,DBR-2167,18530014258,18530014258,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,151,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AEVPA4763M,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0012    ,S,JYOTIRMOYEE DRUGS,JYOTIRMOYEE DRUGS,AS0012    ,"SURJYA SEN LANE,",PUBLIC SCHOOL ROAD,SILCHAR,SILCHAR,AS   ,788005,IND  ,AS017,03842-220982,9435663570,,,,,AS0012    ,,30,9999999,JYOTIRMOYEE DRUGS,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18ABPPD5007Q1Z8,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,ALLAHABAD BANK,R,Q,1,06-08-2019 13:17,ADMIN3    ,SYSTEM,N,S0014,CHR/3152/20B,CHR/3153/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,6-30-2018,,,,2,,LOC,,ALMRP,,182,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ABPPD5007Q,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0013    ,S,LUCKY PHARMACEUTICALS,LUCKY PHARMACEUTICAL,AS0013    ,"DANISH ROAD,",PANBAZAR,,GUWAHATI,AS   ,781001,IND  ,AS066,3612515342,9435019536,,,,,AS0013    ,,21,9999999,LUCKY PHARMACEUTICALS,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18ABSPD8024C1ZR,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,ICICI BANK,R,Q,1,06-08-2019 13:17,ADMIN3    ,SYSTEM,N,S0014,KMP-1314/15315,,,18470044264,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,223,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ABSPD8024C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0014    ,C,M.N.R.C. MEDISHOP,M.N.R.C. MEDISHOP,AS0014    ,"P.O MANDIA,","DIST. BARPETA,",ASSAM,MANDYA,AS   ,781301,IND  ,AS066,,,,,,,AS0014    ,,30,0,M.N.R.C. MEDISHOP,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18AVRPC8964F1Z1,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,STATE BANK OF INDIA,R,Q,1,6-13-2019 1:36 PM,ADMIN3    ,SYSTEM,N,S0014,BPT/9380/20B,BPT/9381/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,Y,,A,NA   ,,,,,21300001,0,,,,,,,7-25-2018,,,,2,,LOC,,ALMRP,,223,,1-21-2020,1-21-2020,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AVRPC8964F,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0015    ,S,MEDISTONE,MEDISTONE,AS0015    ,B.S.LANE,SANTIPARA,,DIBRUGARH,AS   ,,IND  ,AS037,3732321101,,,,,,AS0015    ,,40,9999999,MEDISTONE,INR  ,OTPTS,REG  ,21300001,0,,CD040,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18ALGPS5714C1Z4,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,,R,Q,1,3-28-2019 3:37 PM,ADMIN3    ,SYSTEM,N,S0014,DBR/1151,DBR/1152,18830000610,18830000610,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,151,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ALGPS5714C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0016    ,C,MIND CARE,MIND CARE,AS0016    ,"NH 52A, OPP DAILY MARKET ROAD","GANGA, ITANAGAR",NAHARLOGUN,ITANAGAR,AR   ,791113,IND  ,AR010,,,,,,,AS0016    ,,45,9999999,MIND CARE,INR  ,OTPTS,REG  ,21300001,0,,CD045,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,12AHPPK2154H1ZI,,,,,,,,,,,,,S0014,N,N,N,3-15-2019,9999999999,,,AXIS BANK,R,Q,1,6-13-2019 1:36 PM,ADMIN3    ,SYSTEM,N,S0014,2015/101/27/20B,2015/101/28/21B,12171209281,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,Y,,A,NA   ,,,,,21300001,0,,,,,,,07-02-2016,,,,2,,LOC,,ALMRP,,32,,09-04-2020,09-04-2020,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AHPPK2154H,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0017    ,S,PALLABI DRUG DISTRIBUTORS,PALLABI DRUG DIST,AS0017    ,BHALUKDUBI,AGIA ROAD,,GOALPARA,AS   ,783384,IND  ,AS044,,9613859868,,,,,AS0017    ,,30,9999999,PALLABI DRUG DISTRIBUTORS,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18BNUPS6964H1ZX,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,,R,Q,1,06-08-2019 13:17,ADMIN3    ,SYSTEM,N,S0014,GPR4360,GPR4361,,18070025569,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,221,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,BNUPS6964H,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0018    ,S,RAJ PHARMACEUTICALS,RAJ PHARMACEUTICALS,AS0018    ,DACCAPATTY,NAOGOAN,,NAOGOAN,AS   ,,IND  ,AS098,3672236012,9401440471,,,,,AS0018    ,,30,9999999,RAJ PHARMACEUTICALS,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18AAHFR3047B1ZG,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,CENTRAL BANK OF INDIA,R,Q,1,06-08-2019 13:17,ADMIN3    ,SYSTEM,N,S0014,NNG-5679,NNG-5680,18360123428,18360123428,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,78,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAHFR3047B,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AS0020    ,S,ROHIT PHARMACEUTICALS,ROHIT PHARMACEUTICAL,AS0020    ,GARIMA TOWER,"C.K.ROAD,PANBAZAR",,GUWAHATI,AS   ,781015,IND  ,AS066,,,,,,,AS0020    ,,21,9999999,ROHIT PHARMACEUTICALS,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,18ACCPJ5067G1ZM,,,,,,,,,,,,,S0014,N,N,N,,9999999999,,,CANARA BANK,R,Q,1,06-08-2019 13:17,ADMIN3    ,SYSTEM,N,S0014,KMP12504,KMP12505,18750013070,18750013070,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,223,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ACCPJ5067G,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KL0042    ,S,SHREE ENTERPRISES (TRV),SHREE ENTERPRISES,KL0042    ,TC 25/2970(2) AND 25/2970(3),"MALLOOR ROAD,",,TRIVANDRUM,KL   ,695001,IND  ,KL129,,8547948836,,,,,KL0042    ,,21,9999999,SHREE ENTERPRISES (TRV),INR  ,OTPTS,REG  ,21300001,0,,CD021,TR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,32AAJFS8916Q1ZG,,,,,,,,,,,,,S0004,N,N,N,,9999999999,,,STATE BANK OF INDIA,R,Q,1,06-08-2019 13:15,ADMIN3    ,SYSTEM,N,S0004,KL-TVM-122343,KL-TVM-122344,27111147931C,27111147931V,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,9,,3-31-2022,3-31-2022,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,KTK  ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAJFS8916Q,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KL0043    ,S,SREE BALAJI ASSOCIATES,SREE BALAJI ASSO,KL0043    ,"XVI/2036/808D,","GOPALAKRISHNA ARACDES,","HOSPITAL ROAD, TALUK JUNCTION, ",KOLLAM,KL   ,691012,IND  ,KL091,0474-2768499,,,,,,KL0043    ,,21,9999999,SREE BALAJI ASSOCIATES,INR  ,OTPTS,REG  ,21300001,0,,CD021,DA00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,32ACDFS5240H1ZE,,,,,,,,,,,,,S0004,N,N,N,,9999999999,,,STATE BANK OF INDIA,R,Q,1,06-08-2019 13:15,ADMIN3    ,SYSTEM,N,S0004,KL- KLM- 135552,KL- KLM- 135553,,32020781771,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,1-19-2016,,,,2,,LOC,,ALMRP,,279,,12-31-2023,12-31-2023,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,KTK  ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ACDFS5240H,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KL0044    ,S,SUJITH ASSOCIATES,SUJITH ASSOCIATES,KL0044    ,"XV/188, JUBILEE ROAD,","PERINTHALMANNA,",MALLAPURAM DIST,PERINTHALMANNA,KL   ,679322,IND  ,KL115,4933227509,9847915727,,,,,KL0044    ,,21,0,SUJITH ASSOCIATES,INR  ,OTPTS,REG  ,21300001,0,,CD021,TR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,32ABRFS1301A1ZU,,,,,,,,,,,,,S0004,N,N,N,,9999999999,,,STATE BANK OF INDIA,R,Q,1,06-08-2019 13:15,ADMIN3    ,SYSTEM,N,S0004,10-0150/20B/2009,10-0151/21B/2009,,32100754072,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,280,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,KTK  ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ABRFS1301A,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
